step,pos_x,pos_y,pos_z,target_x,target_y,target_z,error,action_0,action_1,action_2,action_3
127,0.8976197080742052,0.6713115052760918,0.061662346453581915,-0.1398415616345209,1.4934672201423165,1.0,1.6225730977973944,9440.3,9440.3,9440.3,9440.3
128,0.8769590610578871,0.6444463676306199,0.06195275634949655,-0.15939882146774625,1.4915066261048568,1.0,1.634466693903477,9440.3,9440.3,9440.3,9440.3
129,0.857244604854194,0.6172091419793801,0.061547239704935,-0.1789287121449363,1.4892899368390813,1.0,1.6476873607968032,9440.3,9440.3,9440.3,9440.3
130,0.8384000859563389,0.5897658860074585,0.06194305815049312,-0.1984278803375013,1.4868175329557984,1.0,1.6612238606322143,9440.3,9440.3,9440.3,9440.3
131,0.820544184531365,0.562006413250702,0.06173178031659632,-0.2178929779919742,1.4840898389726238,1.0,1.675988316357982,9440.3,9440.3,9440.3,9440.3
132,0.8035910428945637,0.5340756569373235,0.062402101520531675,-0.23732066290488021,1.4811073232410905,1.0,1.6909926006595986,9440.3,9440.3,9440.3,9440.3
133,0.7878557378928249,0.5057633051305295,0.061388404643242016,-0.2567075992966019,1.477870497866229,1.0,1.7079510199379115,9440.3,9440.3,9440.3,9440.3
134,0.772899633477321,0.47746702308168243,0.06135354394529419,-0.2760504583841383,1.47437991861864,1.0,1.7248735565159854,9440.3,9440.3,9440.3,9440.3
135,0.7587741857679117,0.44904888903179707,0.06165793646917584,-0.2953459189526685,1.470636184839066,1.0,1.7422099834182507,9440.3,9440.3,9440.3,9440.3
136,0.7457940491043856,0.42041010808583557,0.06129285931700996,-0.31459066792580703,1.4666399393354848,1.0,1.7607338537885577,9440.3,9440.3,9440.3,9440.3
137,0.7335870110435484,0.39194636615021416,0.06158969293120214,-0.33378140093447084,1.4623918682727357,1.0,1.779253440158476,9440.3,9440.3,9440.3,9440.3
138,0.7223568636417635,0.3633909742142454,0.061723929866308334,-0.3529148228842483,1.4578927010547036,1.0,1.798473022785375,9440.3,9440.3,9440.3,9440.3
139,0.7120874452026207,0.3347578724907007,0.06181355925471903,-0.3719876485211685,1.4531432101990813,1.0,1.8182954572982988,9440.3,9440.3,9440.3,9440.3
140,0.7028398633283788,0.30604008227104906,0.06171051977085676,-0.39099660299579475,1.4481442112047227,1.0,1.8388222331417945,9440.3,9440.3,9440.3,9440.3
141,0.6945666802131049,0.2773408408370564,0.061941525436167134,-0.40993842242551914,1.4428965624116223,1.0,1.859678833441675,9440.3,9440.3,9440.3,9440.3
142,0.687365786480947,0.24867987901233637,0.06192500566043956,-0.4288098544549801,1.4374011648535348,1.0,1.8811940494898036,9440.3,9440.3,9440.3,9440.3
143,0.6811963231649822,0.22018660588740002,0.061893105117074604,-0.4476076588145008,1.4316589621032663,1.0,1.903131168846447,9440.3,9440.3,9440.3,9440.3
144,0.676109679240142,0.19189613976796754,0.061578602924690334,-0.46632860787644953,1.4256709401106598,1.0,1.9256168404745835,9440.3,9440.3,9440.3,9440.3
145,0.6719516404641916,0.16368975545545222,0.06151788913127543,-0.4849694872094309,1.4194381270333065,1.0,1.948363195299751,9440.3,9440.3,9440.3,9440.3
146,0.6687163118924292,0.1356626630667725,0.06167784784842041,-0.5035270961302136,1.4129615930600075,1.0,1.9713182455993183,9440.3,9440.3,9440.3,9440.3
147,0.6664795615436206,0.10791781833912975,0.06165533703295761,-0.5219982482532924,1.4062424502270205,1.0,1.9946471017864857,9440.3,9440.3,9440.3,9440.3
148,0.665206379040165,0.08037065735358905,0.061664469086166,-0.5403797720380006,1.3992818522271198,1.0,2.0182760654106606,9440.3,9440.3,9440.3,9440.3
